nodeId,household_id,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq,mean_temp_c,max_temp_c,hot_days,mean_humidity_pct,rain_mm,label
BILL_KHH0018_2024_07,KHH0018,2024-07,1720.3,1470.6,249.8,14.52,217.4,28.94,13.9,113.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0019_2024_07,KHH0019,2024-07,1060.7,851.7,209.0,19.7,131.6,12.23,16.52,90.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0020_2024_07,KHH0020,2024-07,1477.4,1223.7,253.6,17.17,188.9,8.49,22.64,107.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0021_2024_07,KHH0021,2024-07,1502.9,1317.7,185.2,12.32,193.1,10.54,14.76,80.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0022_2024_07,KHH0022,2024-07,1621.5,1365.8,255.7,15.77,207.6,10.36,22.09,109.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0023_2024_07,KHH0023,2024-07,1068.5,869.9,198.6,18.59,133.0,19.85,12.34,89.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0024_2024_07,KHH0024,2024-07,1055.3,937.0,118.2,11.21,135.4,9.94,8.12,52.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0025_2024_07,KHH0025,2024-07,1169.9,1052.1,117.8,10.07,150.1,11.51,7.43,52.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0026_2024_07,KHH0026,2024-07,992.5,883.0,109.5,11.03,127.2,13.34,5.83,50.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0027_2024_07,KHH0027,2024-07,1257.4,1101.9,155.5,12.36,159.2,10.18,11.85,67.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0028_2024_07,KHH0028,2024-07,835.2,715.0,120.2,14.39,106.1,8.67,8.84,52.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0029_2024_07,KHH0029,2024-07,1003.8,902.6,101.1,10.08,128.3,0.0,10.41,41.6,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0030_2024_07,KHH0030,2024-07,1001.4,808.5,192.9,19.26,125.0,14.84,13.8,84.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0031_2024_07,KHH0031,2024-07,1351.5,1096.6,254.9,18.86,170.2,15.22,20.02,110.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0032_2024_07,KHH0032,2024-07,999.4,825.1,174.3,17.44,126.0,11.84,13.11,76.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0033_2024_07,KHH0033,2024-07,744.5,607.7,136.8,18.37,94.1,6.61,11.38,58.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0034_2024_07,KHH0034,2024-07,1241.5,1071.4,170.1,13.7,160.1,1.52,16.88,70.6,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0035_2024_07,KHH0035,2024-07,750.5,646.1,104.3,13.9,94.2,17.53,3.59,49.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0036_2024_07,KHH0036,2024-07,1341.8,1179.2,162.6,12.12,174.3,1.1,16.28,67.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0037_2024_07,KHH0037,2024-07,1330.4,1171.3,159.1,11.96,171.4,10.15,12.23,69.2,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0038_2024_07,KHH0038,2024-07,964.3,782.6,181.8,18.85,123.4,0.0,18.7,74.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0039_2024_07,KHH0039,2024-07,1231.0,1088.1,142.8,11.6,157.4,10.45,10.44,62.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0040_2024_07,KHH0040,2024-07,848.2,781.9,66.3,7.82,108.7,0.0,6.83,27.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0041_2024_07,KHH0041,2024-07,3415.8,3078.3,337.5,9.88,214.3,22.29,8.03,76.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0042_2024_07,KHH0042,2024-07,1445.3,1180.3,265.1,18.34,179.6,28.13,15.81,119.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0043_2024_07,KHH0043,2024-07,2239.2,2019.2,220.0,9.82,276.4,8.11,18.16,159.6,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0044_2024_07,KHH0044,2024-07,1465.1,1297.2,167.9,11.46,188.7,6.92,14.45,128.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0045_2024_07,KHH0045,2024-07,2009.8,1680.8,328.9,16.37,240.7,30.22,19.79,259.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0046_2024_07,KHH0046,2024-07,3084.4,2551.3,533.1,17.28,380.1,21.2,43.39,388.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0047_2024_07,KHH0047,2024-07,2410.8,2192.9,217.9,9.04,296.4,12.3,16.26,163.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0048_2024_07,KHH0048,2024-07,2492.8,2120.1,372.7,14.95,298.8,45.14,17.98,306.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0049_2024_07,KHH0049,2024-07,3366.4,2989.9,376.4,11.18,396.3,20.75,26.31,267.2,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0050_2024_07,KHH0050,2024-07,3672.6,3069.9,602.7,16.41,427.9,24.0,45.89,417.2,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0051_2024_07,KHH0051,2024-07,2015.6,1790.0,225.7,11.2,243.3,29.93,9.83,188.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0052_2024_07,KHH0052,2024-07,2552.9,2067.4,485.5,19.02,313.0,27.99,35.98,363.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0053_2024_07,KHH0053,2024-07,3791.6,3196.2,595.4,15.7,449.2,16.43,48.3,403.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0054_2024_07,KHH0054,2024-07,1963.3,1658.0,305.4,15.55,238.5,12.75,24.61,223.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0055_2024_07,KHH0055,2024-07,8703.1,7384.8,1318.3,15.15,653.8,18.81,69.41,561.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0056_2024_07,KHH0056,2024-07,8096.3,6751.7,1344.5,16.61,603.0,24.08,68.79,577.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0057_2024_07,KHH0057,2024-07,2000.0,1790.6,209.4,10.47,246.8,14.98,14.33,160.2,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0058_2024_07,KHH0058,2024-07,3237.8,2682.9,554.9,17.14,405.2,10.28,49.96,390.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0059_2024_07,KHH0059,2024-07,1331.6,1159.3,172.3,12.94,170.2,8.7,14.19,134.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0060_2024_07,KHH0060,2024-07,2779.8,2311.4,468.4,16.85,341.6,29.4,33.73,353.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0061_2024_07,KHH0061,2024-07,8225.8,7018.7,1207.1,14.67,621.6,14.27,64.76,510.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0062_2024_07,KHH0062,2024-07,1174.6,1034.6,140.1,11.92,148.1,18.1,7.04,121.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0063_2024_07,KHH0063,2024-07,1728.2,1495.5,232.7,13.47,220.0,20.1,15.75,190.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0064_2024_07,KHH0064,2024-07,1966.4,1682.7,283.7,14.43,239.0,14.92,21.6,210.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0065_2024_07,KHH0065,2024-07,2144.0,1795.0,349.0,16.28,255.5,32.45,20.84,275.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0066_2024_07,KHH0066,2024-07,1479.3,1291.6,187.7,12.69,189.6,22.58,10.11,161.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0067_2024_07,KHH0067,2024-07,2520.8,2044.0,476.8,18.92,302.8,25.93,35.97,355.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0068_2024_07,KHH0068,2024-07,3284.3,2881.3,403.0,12.27,387.7,17.64,30.03,280.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0069_2024_07,KHH0069,2024-07,2352.3,1964.8,387.6,16.48,281.3,41.56,20.89,312.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0070_2024_07,KHH0070,2024-07,2215.1,1903.4,311.8,14.07,265.4,31.25,17.7,248.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0071_2024_07,KHH0071,2024-07,1518.5,1299.8,218.8,14.41,195.9,9.82,18.51,168.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0072_2024_07,KHH0072,2024-07,2901.0,2413.3,487.7,16.81,356.0,29.8,35.46,367.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0073_2024_07,KHH0073,2024-07,1990.9,1701.4,289.5,14.54,238.7,30.43,15.85,232.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0074_2024_07,KHH0074,2024-07,2190.7,1878.2,312.5,14.26,261.4,39.6,14.36,258.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0075_2024_07,KHH0075,2024-07,3087.6,2678.3,409.3,13.26,354.9,40.33,21.38,310.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0076_2024_07,KHH0076,2024-07,1582.2,1380.9,201.3,12.72,200.9,24.53,10.72,173.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0077_2024_07,KHH0077,2024-07,2309.0,1954.6,354.4,15.35,280.5,23.69,24.94,269.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0078_2024_07,KHH0078,2024-07,1665.3,1403.2,262.1,15.74,209.8,26.23,16.28,218.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0079_2024_07,KHH0079,2024-07,4071.8,3412.3,659.5,16.2,475.9,25.81,50.4,456.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0080_2024_07,KHH0080,2024-07,8884.2,7498.4,1385.8,15.6,654.4,46.68,62.0,620.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0081_2024_07,KHH0081,2024-07,1574.7,1392.7,182.0,11.56,201.6,18.16,11.32,151.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0082_2024_07,KHH0082,2024-07,3813.4,3268.5,544.9,14.29,447.8,22.57,41.13,378.2,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0083_2024_07,KHH0083,2024-07,3005.8,2664.5,341.3,11.35,351.6,7.05,28.65,228.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0084_2024_07,KHH0084,2024-07,7693.3,6495.7,1197.6,15.57,580.8,10.19,65.87,501.8,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0085_2024_07,KHH0085,2024-07,2024.2,1672.5,351.7,17.37,242.6,21.84,25.42,265.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0086_2024_07,KHH0086,2024-07,3248.6,2877.9,370.7,11.41,373.1,44.6,16.07,290.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0087_2024_07,KHH0087,2024-07,3110.2,2636.5,473.7,15.23,386.6,20.32,37.95,346.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0088_2024_07,KHH0088,2024-07,1639.2,1440.8,198.4,12.11,208.5,24.13,10.58,170.6,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0089_2024_07,KHH0089,2024-07,2645.2,2251.6,393.5,14.88,327.9,10.56,34.11,281.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0090_2024_07,KHH0090,2024-07,12367.0,10648.8,1718.2,13.89,808.1,29.26,75.19,643.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0091_2024_07,KHH0091,2024-07,3890.8,3309.5,581.3,14.94,459.3,27.53,42.47,407.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0092_2024_07,KHH0092,2024-07,5435.7,4614.9,820.8,15.1,341.4,40.64,25.06,338.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0093_2024_07,KHH0093,2024-07,6113.3,5166.5,946.8,15.49,399.2,17.82,40.74,356.5,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0094_2024_07,KHH0094,2024-07,3664.8,3152.4,512.4,13.98,434.1,21.28,38.66,355.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0095_2024_07,KHH0095,2024-07,1545.1,1321.7,223.4,14.46,199.2,14.33,17.14,177.3,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0096_2024_07,KHH0096,2024-07,2354.1,2019.2,334.9,14.23,284.9,25.39,22.34,257.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0097_2024_07,KHH0097,2024-07,1616.5,1399.5,217.1,13.43,205.2,22.23,13.27,181.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0098_2024_07,KHH0098,2024-07,3523.2,2969.7,553.5,15.71,414.9,20.1,42.93,380.9,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0099_2024_07,KHH0099,2024-07,3182.3,2691.5,490.7,15.42,399.2,1.6,47.24,337.1,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0100_2024_07,KHH0100,2024-07,2134.8,1827.9,306.9,14.38,256.2,23.28,20.47,236.4,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0101_2024_07,KHH0101,2024-07,2563.3,2204.3,359.0,14.01,319.8,15.16,28.86,262.7,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0102_2024_07,KHH0102,2024-07,1701.5,1494.4,207.1,12.17,217.8,9.46,17.45,160.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0103_2024_07,KHH0103,2024-07,16449.3,16449.3,0.0,0.0,1076.7,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0104_2024_07,KHH0104,2024-07,18016.9,18016.9,0.0,0.0,1182.9,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0105_2024_07,KHH0105,2024-07,12798.1,12798.1,0.0,0.0,828.5,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0106_2024_07,KHH0106,2024-07,8463.5,8463.5,0.0,0.0,635.5,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0107_2024_07,KHH0107,2024-07,4125.2,4125.2,0.0,0.0,485.5,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0108_2024_07,KHH0108,2024-07,6452.7,6452.7,0.0,0.0,473.2,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0109_2024_07,KHH0109,2024-07,4146.5,4146.5,0.0,0.0,483.6,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0110_2024_07,KHH0110,2024-07,8929.7,8929.7,0.0,0.0,672.9,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0111_2024_07,KHH0111,2024-07,9665.4,9665.4,0.0,0.0,718.0,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0112_2024_07,KHH0112,2024-07,3200.7,3200.7,0.0,0.0,371.5,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0113_2024_07,KHH0113,2024-07,2615.8,2615.8,0.0,0.0,315.3,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0114_2024_07,KHH0114,2024-07,6972.5,6972.5,0.0,0.0,508.7,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0115_2024_07,KHH0115,2024-07,15496.6,15496.6,0.0,0.0,1007.5,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0116_2024_07,KHH0116,2024-07,10331.7,10331.7,0.0,0.0,771.9,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0117_2024_07,KHH0117,2024-07,9184.1,9184.1,0.0,0.0,688.4,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0118_2024_07,KHH0118,2024-07,13662.0,13662.0,0.0,0.0,888.5,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0119_2024_07,KHH0119,2024-07,16759.8,16759.8,0.0,0.0,1103.6,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0120_2024_07,KHH0120,2024-07,14125.0,14125.0,0.0,0.0,923.7,0.0,0.0,0.0,29.2,34.4,13,83.4,144.0,MonthlyBill
BILL_KHH0001_2024_08,KHH0001,2024-08,1147.9,1029.7,118.2,10.3,147.7,10.5,7.88,52.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0002_2024_08,KHH0002,2024-08,1137.3,991.3,146.0,12.84,147.2,0.0,15.02,60.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0003_2024_08,KHH0003,2024-08,930.9,755.6,175.3,18.83,115.9,17.65,10.84,78.7,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0004_2024_08,KHH0004,2024-08,1301.9,1170.9,130.9,10.06,168.5,4.51,11.63,55.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0005_2024_08,KHH0005,2024-08,440.4,353.2,87.2,19.81,75.9,0.0,12.28,49.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0006_2024_08,KHH0006,2024-08,1224.4,1087.6,136.8,11.17,155.5,10.08,9.97,60.0,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0007_2024_08,KHH0007,2024-08,1231.1,1114.0,117.1,9.51,159.8,0.0,12.05,48.2,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0008_2024_08,KHH0008,2024-08,332.7,292.4,40.3,12.12,58.1,0.0,5.68,22.7,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0009_2024_08,KHH0009,2024-08,456.6,358.1,98.6,21.59,77.3,8.85,10.28,58.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0010_2024_08,KHH0010,2024-08,1306.6,1159.5,147.0,11.25,167.5,12.04,10.22,65.0,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0011_2024_08,KHH0011,2024-08,1100.6,983.2,117.4,10.66,141.4,8.85,8.47,51.6,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0012_2024_08,KHH0012,2024-08,848.4,720.6,127.8,15.06,106.0,10.66,8.8,56.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0013_2024_08,KHH0013,2024-08,1081.5,948.6,132.8,12.28,140.7,0.0,13.67,54.7,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0014_2024_08,KHH0014,2024-08,577.5,565.8,11.7,2.02,76.2,1.71,0.51,5.4,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0015_2024_08,KHH0015,2024-08,1520.0,1332.4,187.6,12.34,195.9,10.18,15.16,81.0,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0016_2024_08,KHH0016,2024-08,1366.4,1204.6,161.7,11.84,174.3,9.55,12.75,70.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0017_2024_08,KHH0017,2024-08,1048.0,903.2,144.8,13.82,132.7,13.9,9.23,64.7,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0018_2024_08,KHH0018,2024-08,1696.4,1446.0,250.4,14.76,213.2,30.42,13.37,114.3,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0019_2024_08,KHH0019,2024-08,1002.6,801.4,201.1,20.06,123.4,11.62,15.96,87.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0020_2024_08,KHH0020,2024-08,1387.8,1154.3,233.4,16.82,176.8,7.37,21.01,98.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0021_2024_08,KHH0021,2024-08,1453.8,1277.4,176.4,12.13,186.0,10.68,13.79,76.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0022_2024_08,KHH0022,2024-08,1557.8,1315.9,241.9,15.53,198.6,11.38,20.25,103.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0023_2024_08,KHH0023,2024-08,973.6,800.1,173.5,17.82,121.2,14.74,11.84,76.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0024_2024_08,KHH0024,2024-08,996.1,887.3,108.8,10.93,127.3,10.2,7.04,48.6,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0025_2024_08,KHH0025,2024-08,1146.4,1027.2,119.2,10.4,145.9,13.9,6.6,54.2,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0026_2024_08,KHH0026,2024-08,939.7,843.2,96.5,10.27,120.4,10.64,5.59,43.7,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0027_2024_08,KHH0027,2024-08,1226.7,1079.3,147.4,12.01,155.1,9.61,11.25,64.2,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0028_2024_08,KHH0028,2024-08,812.3,698.8,113.6,13.98,102.7,9.05,7.99,50.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0029_2024_08,KHH0029,2024-08,973.6,877.5,96.1,9.87,124.1,0.0,9.88,39.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0030_2024_08,KHH0030,2024-08,957.9,776.5,181.4,18.94,119.2,13.66,13.1,79.7,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0031_2024_08,KHH0031,2024-08,1335.9,1086.7,249.3,18.66,167.5,15.88,19.17,108.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0032_2024_08,KHH0032,2024-08,986.5,819.7,166.8,16.91,124.2,11.4,12.51,72.9,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0033_2024_08,KHH0033,2024-08,700.0,571.7,128.3,18.33,88.1,5.54,10.95,54.9,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0034_2024_08,KHH0034,2024-08,1167.0,1004.3,162.7,13.94,149.5,1.38,16.18,67.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0035_2024_08,KHH0035,2024-08,736.6,630.3,106.3,14.43,91.8,18.37,3.45,50.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0036_2024_08,KHH0036,2024-08,1289.1,1140.4,148.6,11.53,167.0,1.1,14.84,61.6,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0037_2024_08,KHH0037,2024-08,1297.4,1148.0,149.4,11.51,166.9,9.57,11.47,65.0,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0038_2024_08,KHH0038,2024-08,874.3,708.0,166.3,19.02,110.9,0.0,17.11,68.4,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0039_2024_08,KHH0039,2024-08,1201.5,1055.1,146.4,12.18,152.2,12.27,10.06,64.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0040_2024_08,KHH0040,2024-08,824.6,761.6,62.9,7.63,105.5,0.0,6.48,25.9,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0041_2024_08,KHH0041,2024-08,3332.6,3002.5,330.0,9.9,208.4,22.67,7.5,75.3,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0042_2024_08,KHH0042,2024-08,1426.4,1170.0,256.4,17.97,176.7,27.13,15.32,115.6,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0043_2024_08,KHH0043,2024-08,2162.2,1940.1,222.2,10.28,265.1,9.89,17.65,163.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0044_2024_08,KHH0044,2024-08,1394.7,1238.6,156.1,11.19,179.2,6.55,13.4,119.9,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0045_2024_08,KHH0045,2024-08,1970.3,1650.6,319.7,16.23,235.2,31.1,18.53,254.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0046_2024_08,KHH0046,2024-08,2801.2,2321.0,480.3,17.14,343.0,20.49,38.52,351.6,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0047_2024_08,KHH0047,2024-08,2348.4,2144.3,204.1,8.69,288.7,11.43,15.26,152.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0048_2024_08,KHH0048,2024-08,2420.5,2063.0,357.6,14.77,289.6,46.09,16.12,297.2,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0049_2024_08,KHH0049,2024-08,3230.4,2859.7,370.8,11.48,376.1,21.43,25.51,264.3,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0050_2024_08,KHH0050,2024-08,3462.6,2893.0,569.6,16.45,400.5,25.73,42.13,397.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0051_2024_08,KHH0051,2024-08,1950.4,1736.2,214.1,10.98,234.9,28.67,9.22,179.2,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0052_2024_08,KHH0052,2024-08,2222.1,1798.4,423.8,19.07,269.3,27.62,30.1,321.2,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0053_2024_08,KHH0053,2024-08,3299.6,2777.2,522.4,15.83,385.0,15.9,41.77,356.0,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0054_2024_08,KHH0054,2024-08,1918.2,1619.0,299.2,15.6,231.6,15.13,23.04,221.8,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0055_2024_08,KHH0055,2024-08,7592.4,6573.7,1018.7,13.42,570.0,16.65,52.77,436.0,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0056_2024_08,KHH0056,2024-08,7329.1,6053.0,1276.1,17.41,537.0,26.31,63.89,552.5,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0057_2024_08,KHH0057,2024-08,1984.6,1773.0,211.5,10.66,243.7,17.1,13.68,164.1,28.4,32.8,0,85.8,181.9,MonthlyBill
BILL_KHH0058_2024_08,KHH0058,2024-08,2806.2,2302.8,503.4,17.94,344.2,10.0,45.05,355.4,28.4,32.8,0,85.8,181.9,MonthlyBill
