substation,model,horizon_days,train_r2,val_r2,val_rmse,test_r2,test_rmse,test_mae,val_mape,test_mape,sigma_k_mw,z_beta_sigma_mw
Bangabhaban,BiGRU+BiLSTM,6,0.6395395691372641,0.17555479472318292,6.839398237221177,0.44690038318311076,5.209764495332637,4.0719750701379365,65.47644429787778,61.328534425079674,6.8442,8.7712
Bangabhaban,BiGRU+BiLSTM,7,0.641942488652246,0.1726994844107611,6.847936041766773,0.4510809953071121,5.191062510502116,4.031167867501867,64.8302232389951,60.57091367517543,6.8532,8.7827
Bangabhaban,BiGRU+BiLSTM,8,0.6635294471559114,0.15719011160237117,6.916166222711797,0.5121470987849941,4.901846231705387,3.728701720329304,64.34118679998825,56.20105318745274,6.9193,8.8675
Bangabhaban,BiGRU+BiLSTM,9,0.6250318378989523,0.16045540330981556,6.912555430663779,0.44227765477007,5.244318980202625,4.127743242677004,65.68750691593362,61.982907779816024,6.914,8.8606
Bangabhaban,BiGRU+BiLSTM,10,0.6213796310111837,0.15792533409990683,6.932748516217163,0.4454312763639059,5.234160831105549,4.074405287203276,66.13756667333557,62.15306621453879,6.9323,8.8841
Bangabhaban,BiGRU+BiLSTM,11,0.5957415401417195,0.1690949741943567,6.880770040383057,0.3938203885662982,5.471402593129791,4.376561928246787,67.4513379464548,65.28729604017471,6.8765,8.8126
Bangabhaban,BiGRU+BiLSTM,12,0.6132602770039126,0.1908764347672851,6.795611747790754,0.44227575683342957,5.249029873455118,4.100844124819576,65.09609531069104,61.12637872448211,6.7937,8.7064
Bangabhaban,BiGRU+BiLSTM,13,0.6161112140440936,0.18362372076654998,6.83142177364971,0.44529669482861967,5.240209785453045,4.1531892488119295,65.69822552257695,61.341450197427214,6.8301,8.7531
Bangabhaban,BiGRU+BiLSTM,14,0.6103002360856261,0.21024583283235043,6.706591918357015,0.4365785446854594,5.281228855606421,4.143507078921863,64.10853301469803,60.99173773254306,6.7054,8.5933
Bangabhaban,BiGRU+BiLSTM,15,0.6252069009447409,0.2293890207319531,6.62266285291621,0.4941402796459129,5.01194664734367,3.8978749980621314,62.85250095865157,57.10064125108958,6.6185,8.4819
Bangabhaban,CNN+BiLSTM+BiGRU,1,0.6925267470108596,0.2691044297271621,6.428272052516975,0.5337787195094126,4.773139777525091,3.67023785074581,58.312578491634234,57.033274252738096,6.4345,8.2461
Bangabhaban,CNN+BiLSTM+BiGRU,2,0.6538390307313835,0.2206704750428926,6.636950646647985,0.4780744895909763,5.055991283444792,3.965015242512973,61.79223181501734,61.681903761189304,6.6423,8.5125
Bangabhaban,CNN+BiLSTM+BiGRU,3,0.6511542267785704,0.20957769205335375,6.68401810574255,0.4961899245216612,4.969809533631913,3.8303518505477956,60.67448966840884,59.75105412745566,6.6898,8.5734
Bangabhaban,CNN+BiLSTM+BiGRU,4,0.6291630137547699,0.21440706780951102,6.6635675871095925,0.4475630529853133,5.2017545060371555,4.087119342909584,61.7251054254868,62.751769837014734,6.6715,8.5499
Bangabhaban,CNN+BiLSTM+BiGRU,5,0.6118063673254397,0.2045680438274845,6.717976976269869,0.40547485521324045,5.395822455231663,4.256193375700261,63.684170858923,65.00003233889375,6.7265,8.6204
Bangabhaban,CNN+BiLSTM+BiGRU,6,0.6245769662481687,0.22110225869786304,6.647788838913262,0.4377798687644955,5.252542909775093,4.117171272200149,62.62686661125616,62.70095909857718,6.6561,8.5301
Bangabhaban,CNN+BiLSTM+BiGRU,7,0.632155369948036,0.1976885808513723,6.743720072691567,0.46186521800563873,5.139817002668146,4.0015705916290285,62.91225448313966,60.175267038084854,6.7509,8.6516
Bangabhaban,CNN+BiLSTM+BiGRU,8,0.6601824497798636,0.19586984768473303,6.755597788844814,0.487515479196754,5.024069212865396,3.844429340427692,61.68562038136239,58.690156732876055,6.7623,8.6663
Bangabhaban,CNN+BiLSTM+BiGRU,9,0.6271177092609963,0.1869698128033861,6.802523909276941,0.44621457911250884,5.225776553189492,4.116853042959519,63.77080095826055,62.68886215100428,6.8094,8.7265
Bangabhaban,CNN+BiLSTM+BiGRU,10,0.6255967850053892,0.1859462473543081,6.816425415260047,0.46677673827045474,5.132440464890917,3.982123654092173,62.903598832141405,60.50025967657313,6.8227,8.7436
Bangabhaban,CNN+BiLSTM+BiGRU,11,0.6160839585502502,0.20504230960111725,6.730283498244145,0.442775861205866,5.2458149959172395,4.144374011350534,63.41578463941564,62.53026114870522,6.7356,8.632
Bangabhaban,CNN+BiLSTM+BiGRU,12,0.5961737993666515,0.20238882538466096,6.747093808396732,0.3979212872133797,5.453758706020499,4.3430986464414225,64.51852432247513,65.0878692239252,6.7529,8.6542
Bangabhaban,CNN+BiLSTM+BiGRU,13,0.6078304459282597,0.2226384925545989,6.666185995842162,0.44082890545963827,5.261270773983808,4.155250128656469,63.61689490373333,62.22700470980872,6.6685,8.546
Bangabhaban,CNN+BiLSTM+BiGRU,14,0.5980562816905747,0.22731139759185892,6.633735804406652,0.44420238455371086,5.245376141910434,4.133301085930232,62.43928187798723,60.601417345668004,6.6354,8.5036
Bangabhaban,CNN+BiLSTM+BiGRU,15,0.6232948587754344,0.23552159330178246,6.596258423893752,0.4661464262869862,5.1487578439478225,3.9884881871391715,61.47857496112301,59.65298548832987,6.5971,8.4546
Bangabhaban,CNN+BiGRU+BiLSTM,1,0.6553973878327204,0.2023007502698827,6.715620950148334,0.4865958713275482,5.008847214060655,3.901210178137865,63.52376477012118,60.68806346840356,6.7043,8.5919
Bangabhaban,CNN+BiGRU+BiLSTM,2,0.5605956410777786,0.21536732114651091,6.659493804569504,0.3164281494957185,5.786209304579198,4.485885016945087,66.13816767731545,71.49743040287495,6.6441,8.5148
Bangabhaban,CNN+BiGRU+BiLSTM,3,0.4633861281258421,0.15226746553805992,6.9220933008264955,0.19790308034023352,6.270753725542524,5.07250263398933,71.49178175670352,80.52288019188816,6.9069,8.8515
Bangabhaban,CNN+BiGRU+BiLSTM,4,0.5016102095561502,0.14912890717632554,6.934895288243324,0.28866756348779143,5.902619662655937,4.799819064443316,70.01533878404254,74.11977448545346,6.9222,8.8711
Bangabhaban,CNN+BiGRU+BiLSTM,5,0.5635575513993274,0.19775262942736194,6.746696050989161,0.3723947879995785,5.5439053656126385,4.422974862596108,68.21107960994719,68.66632891140037,6.7343,8.6304
Bangabhaban,CNN+BiGRU+BiLSTM,6,0.5082615375569275,0.18279978327634638,6.809280587569676,0.2595601742012381,6.027834195243198,4.823078574693341,69.85272949785521,75.32493462140594,6.7991,8.7135
Bangabhaban,CNN+BiGRU+BiLSTM,7,0.493771753732808,0.14345099839304265,6.96793602451891,0.23560788047154324,6.125763497091561,4.9666244053530475,71.16146916411968,77.29329366330761,6.9576,8.9165
Bangabhaban,CNN+BiGRU+BiLSTM,8,0.6358020420087493,0.16211149397712776,6.895944027617807,0.4743609146157185,5.088140124133823,3.9168295616495445,65.27493095816517,60.32591417405937,6.8804,8.8175
Bangabhaban,CNN+BiGRU+BiLSTM,9,0.5405392269719583,0.20725049112998706,6.717145138253141,0.30434191475456573,5.857037375504593,4.534733299402046,66.78051791676631,71.0932792019642,6.7014,8.5882
Bangabhaban,CNN+BiGRU+BiLSTM,10,0.449797461428755,0.14781706052622123,6.974234782031862,0.1932659462281041,6.312982299566006,5.120857371181723,72.9737383269903,79.84688789877269,6.9561,8.9146
Bangabhaban,CNN+BiGRU+BiLSTM,11,0.493782091978727,0.1525036795887056,6.949127202312892,0.285353963562636,5.940780469343191,4.821391181332165,71.39902461971394,73.32539299226171,6.9299,8.8811
Bangabhaban,CNN+BiGRU+BiLSTM,12,0.5417817977730501,0.19257467410955253,6.788476473522893,0.3528489033551446,5.654212531079158,4.528810638973438,69.16977340189082,69.1099914931662,6.766,8.671
Bangabhaban,CNN+BiGRU+BiLSTM,13,0.48810789338110494,0.18827806609782327,6.811920199897529,0.2506108463710266,6.090767174324641,4.93539491252051,71.02557254161373,75.7940483916642,6.7856,8.6962
Bangabhaban,CNN+BiGRU+BiLSTM,14,0.4666226626484675,0.18068144411696763,6.830968986893124,0.22224513105695742,6.204969716748075,5.090420613990481,71.45205865371713,77.67184014053247,6.81,8.7274
Bangabhaban,CNN+BiGRU+BiLSTM,15,0.6016661353398791,0.22095799626840973,6.658792588283256,0.46695309717547806,5.144866399345693,3.996140518054492,64.44805887479177,60.053257643424196,6.6401,8.5096
Bashundhara,BiLSTM,1,0.7252395391081117,0.6508457991803638,45.21624823250778,0.49406789004276297,21.33735943252014,17.374980667156986,262.3184128898396,10.480066415893715,45.1457,57.8565
Bashundhara,BiLSTM,2,0.7208624575330145,0.6337011990831862,46.231335560601195,0.4318073349345187,22.601107067532823,18.39931427321343,265.02740463545564,11.10559418280011,46.1442,59.1362
Bashundhara,BiLSTM,3,0.7161714456614379,0.620016136037237,47.00118285710523,0.3831323611872568,23.504283126984078,19.124455892454147,264.4822914057413,11.538546084310578,46.8781,60.0767
Bashundhara,BiLSTM,4,0.714935774613156,0.609174915686004,47.58900168560823,0.33277936222522153,24.408573433382887,19.878348956866823,265.6604524008639,11.984730042978432,47.4364,60.7922
Bashundhara,BiLSTM,5,0.7134010320936282,0.5971155501275661,48.23044459232122,0.2775512202339956,25.38846327785618,20.66725029039232,269.85863346092316,12.483017179073297,48.0379,61.563
Bashundhara,BiLSTM,6,0.7144362138993843,0.5875017500007165,48.699166401531926,0.2550937170038884,25.735176800216077,20.93755363263423,267.1862063770434,12.615729727647256,48.4343,62.071
Bashundhara,BiLSTM,7,0.7150680570912316,0.5764133978323576,49.25257297328966,0.23393072008667348,26.087096799235635,21.175221772736716,261.9731644093605,12.754341600286216,48.947,62.7281
Bashundhara,BiLSTM,8,0.7141958060820174,0.5629839708472261,49.91473029036647,0.1910767329887647,26.825950268294836,21.75863334930017,263.65476577419247,13.114284166438047,49.5949,63.5584
Bashundhara,BiLSTM,9,0.7128361702830424,0.5509410332461644,50.483501757679846,0.16113827782776835,27.276514142349722,22.135565664056703,261.13737817699194,13.308322724676936,50.1189,64.23
Bashundhara,BiLSTM,10,0.7123692406604074,0.5401997306749026,50.98237875059449,0.1355710642219644,27.681502111562956,22.439896359011804,257.67668188544434,13.47206937208281,50.5743,64.8136
Bashundhara,BiLSTM,11,0.7127505654336639,0.5415916791238737,50.81957231555055,0.11809639319931253,27.919807146073364,22.51308797938568,254.68793228364973,13.490787103101958,50.3923,64.5804
Bashundhara,BiLSTM,12,0.7115621308693655,0.5298157208483971,51.371401286518534,0.08142656650475644,28.486383176717002,23.002123274710183,258.0818596330161,13.77335099489346,50.9404,65.2827
Bashundhara,BiLSTM,13,0.7105226247025647,0.5269584743411015,51.50819014468794,0.06672727948620949,28.640281602056803,23.12086839974825,260.3333702525318,13.84127462522323,51.0884,65.4724
Bashundhara,BiLSTM,14,0.707058793986957,0.5216605876434011,51.8034784405,0.05720416546028506,28.764477681457418,23.208242064503743,258.9565663753537,13.839515781129277,51.313,65.7603
Bashundhara,BiLSTM,15,0.7042450079751805,0.5121554065339565,52.19864443244524,0.0255276859629312,29.26524256911338,23.595704365939458,257.1000237837274,14.045880887526463,51.7063,66.2643
Bashundhara,BiGRU,1,0.7125746196327363,0.6670139247759379,44.15693542597117,0.5190480655194276,20.80393025788052,16.28069142398519,265.94431247267977,10.167395517542616,44.2197,56.6699
Bashundhara,BiGRU,2,0.7047869374194698,0.6462648368171359,45.43157655844999,0.4623026942030033,21.986233265590098,17.28615419340508,271.20268460343516,10.762139565275492,45.4945,58.3036
Bashundhara,BiGRU,3,0.6968451914725883,0.6319815401441469,46.25524782766245,0.40952664032199804,22.995940183866868,18.16038713714536,264.4649374397874,11.262523786532888,46.3094,59.3478
Bashundhara,BiGRU,4,0.6928084719638807,0.6233746623096101,46.71648367829469,0.36624293381310435,23.7886101709885,18.794167032916587,264.76660949902055,11.62081723031623,46.7543,59.9181
Bashundhara,BiGRU,5,0.6904717305966386,0.6173003452740222,47.0067307707673,0.3225446018275532,24.585171233350952,19.485098232081846,274.0374841739376,12.011200609724881,47.0237,60.2633
Bashundhara,BiGRU,6,0.6914255108997637,0.6098728339464818,47.36020445708641,0.2959954014048183,25.018662323267236,19.817266235353053,276.8727503385789,12.21225011868726,47.3451,60.6752
Bashundhara,BiGRU,7,0.6919873185195755,0.5995214986929776,47.89028472437502,0.2728755631105543,25.41535009085728,20.081609965094227,275.35611675182554,12.360554269090821,47.8422,61.3123
Bashundhara,BiGRU,8,0.6901885718091747,0.5848908590900206,48.64757473437613,0.24201706432336478,25.96756131848184,20.55675973986229,272.2117226682843,12.623682784027446,48.5746,62.2508
Bashundhara,BiGRU,9,0.687723011368885,0.567452717089973,49.54668237615838,0.22023583650992595,26.29815708011845,20.78045133806774,273.2515340767858,12.74942961047621,49.4649,63.3918
Bashundhara,BiGRU,10,0.6867226896013001,0.5547915841668862,50.16688866090416,0.19319974986638044,26.742870242894284,21.16579422154216,262.5338698484891,12.954446698897534,50.0576,64.1514
Bashundhara,BiGRU,11,0.6877642001183343,0.5557716132993686,50.02739777667661,0.17123986819308645,27.065514058983272,21.32917777060337,261.45524696687295,13.03288840770604,49.9247,63.9811
Bashundhara,BiGRU,12,0.6869353986114793,0.5407028498220026,50.773164906242904,0.15397958250584265,27.338255212809823,21.49886294643683,269.0861340726333,13.102150143160477,50.6372,64.8942
Bashundhara,BiGRU,13,0.6864161814395006,0.5368027895126568,50.969412127285345,0.13345080247516727,27.597491623791495,21.75300706824716,279.53644454508265,13.227514651828997,50.8338,65.1461
Bashundhara,BiGRU,14,0.6829885421360745,0.5293855323257121,51.38347556443057,0.1290993637505624,27.645978675998034,21.77192588961948,283.5487922761987,13.182310895172536,51.2099,65.6282
Bashundhara,BiGRU,15,0.6802097380766672,0.5178138253634268,51.89504031198204,0.10720577410957999,28.011931921489523,22.0946478300237,283.020768097615,13.301585846505711,51.6669,66.2138
Bashundhara,BiLSTM+BiGRU,1,0.6852239322044866,0.657561149373609,44.77931068772964,0.3950702710878392,23.33173393823541,19.39010874663733,197.73415312544589,11.68429092726395,44.7534,57.3538
Bashundhara,BiLSTM+BiGRU,2,0.6785164974065754,0.6329539382109792,46.278468211359545,0.3092708916859308,24.919296655970005,20.569551238104975,193.54324040323797,12.375446402267974,46.2194,59.2325
Bashundhara,BiLSTM+BiGRU,3,0.6731156860943079,0.6194920940078682,47.033581744686764,0.25269722193401556,25.87017189957477,21.363987372932936,190.07358408350893,12.826969746661321,46.9377,60.1531
Bashundhara,BiLSTM+BiGRU,4,0.6727554115489921,0.6101614951026701,47.52889807579033,0.17022256175601447,27.220022086546713,22.61057006893967,196.34685280502464,13.54823511962607,47.3894,60.732
Bashundhara,BiLSTM+BiGRU,5,0.6697254534318171,0.6041770520447527,47.805899831039596,0.13204743391647433,27.827928532610933,23.21369191165614,200.738135285867,13.84351898184537,47.5591,60.9494
Bashundhara,BiLSTM+BiGRU,6,0.6723068171382047,0.5959958336845474,48.19515640794827,0.08986294869814204,28.446558657791627,23.786852754096554,207.1069864508854,14.167073388504598,47.8804,61.3612
Bashundhara,BiLSTM+BiGRU,7,0.6722436083279586,0.5813201948769566,48.96647286951391,0.05874333895545414,28.916502121608076,23.96044668372246,204.55989270362568,14.319734119967404,48.6611,62.3617
Bashundhara,BiLSTM+BiGRU,8,0.6718569256553208,0.5682769307810251,49.61153602309347,0.018927521108095147,29.542823378278495,24.533221491053407,205.28448893644685,14.58089776394089,49.2167,63.0738
Bashundhara,BiLSTM+BiGRU,9,0.6702737852950917,0.5490580783560884,50.589232546408006,-0.025896655872979846,30.164455218912916,24.920453212283686,203.96592536514615,14.79010666168209,50.1978,64.331
Bashundhara,BiLSTM+BiGRU,10,0.6694890984596205,0.5326916672414638,51.39693806253285,-0.06020805209161639,30.656357656377153,25.243430487030697,195.03642173010155,14.998255983056492,51.0261,65.3926
Bashundhara,BiLSTM+BiGRU,11,0.6717370288311576,0.533537745252157,51.26406176487462,-0.08746447985843497,31.00340509612725,25.439990121525778,197.87383212928538,15.078157374511973,50.912,65.2464
Bashundhara,BiLSTM+BiGRU,12,0.6718650983552134,0.518121353755743,52.006329242069135,-0.11433288119287255,31.375296901829856,25.78725887665133,209.81278285400919,15.205364195320549,51.5614,66.0787
Bashundhara,BiLSTM+BiGRU,13,0.6713355755637815,0.5152932605067466,52.13941883516173,-0.12166598041978949,31.398201486650436,25.852427419542508,217.28424780184864,15.221050379973702,51.6265,66.1621
Bashundhara,BiLSTM+BiGRU,14,0.6690159959902646,0.5083880266441376,52.51726070587078,-0.14500390094474613,31.699407727933785,26.133426032216285,221.12348950845958,15.381060102240795,51.9652,66.5961
Bashundhara,BiLSTM+BiGRU,15,0.6654620854769937,0.49228298294046735,53.25119235222677,-0.1927388849939089,32.377257914967785,26.585172644195307,221.0777584157493,15.593735641214387,52.6948,67.5311
Bashundhara,BiGRU+BiLSTM,1,0.7233501579137327,0.6505352340374736,45.236353202321745,0.4798779802746389,21.634515385126907,17.17856839797856,287.53374968211716,10.494732393216161,45.2419,57.9798
Bashundhara,BiGRU+BiLSTM,2,0.7160541816743242,0.6355267994821092,46.115985240391126,0.4318771802180079,22.599717900316982,18.063785154249675,293.19634429636375,10.971123157599392,46.1252,59.1118
Bashundhara,BiGRU+BiLSTM,3,0.7095814595515206,0.6225884175762879,46.841826646199394,0.3778443524821494,23.604811680636335,18.89726454999386,288.6332654739077,11.50766071612602,46.8299,60.0149
Bashundhara,BiGRU+BiLSTM,4,0.706976929317612,0.61429111432739,47.276487377023166,0.3198633447053043,24.643690898016953,19.79849078843428,289.68774262825576,12.032427684884208,47.2435,60.545
Bashundhara,BiGRU+BiLSTM,5,0.7056583167595374,0.6053569250124075,47.73459650587502,0.2794394741861651,25.355262839703784,20.244818900411975,290.61538373992767,12.321071960866163,47.642,61.0557
Bashundhara,BiGRU+BiLSTM,6,0.7055915743205501,0.5998732310076841,47.96332426073451,0.27569636352668836,25.376789096088558,20.136202774689625,289.2089396211616,12.208627254990825,47.8178,61.281
Bashundhara,BiGRU+BiLSTM,7,0.7058615519020353,0.5876572437419462,48.59448684543669,0.2219207929185284,26.29078968264353,20.974927849883546,288.2934404326871,12.727923410776596,48.427,62.0617
Bashundhara,BiGRU+BiLSTM,8,0.7048703640657814,0.5740408008865255,49.27924510732791,0.18488192645995727,26.928472122187145,21.52128116151521,281.15908363522783,13.061117227418933,49.0603,62.8733
Bashundhara,BiGRU+BiLSTM,9,0.7015997609713934,0.5599528555345448,49.97437703532171,0.18301003540027738,26.918573412304795,21.420696769134047,274.85864533056315,12.955023363765308,49.6719,63.6571
Bashundhara,BiGRU+BiLSTM,10,0.6996953371405963,0.5506772361686094,50.39816165123638,0.18545364456383795,26.870942985439527,21.211869895588674,267.0959816265581,12.805350328142683,50.0572,64.1509
Bashundhara,BiGRU+BiLSTM,11,0.7019032044414557,0.5532862458141099,50.16714913769889,0.11736157621050336,27.93143635173583,22.163838529239655,272.301282952614,13.390110390929822,49.9224,63.9781
Bashundhara,BiGRU+BiLSTM,12,0.7012461045017961,0.541046980524223,50.754140317289604,0.11682635115344342,27.932089353736373,22.095002383155638,276.3193071287111,13.299087944594913,50.4452,64.6482
