consumer_id,date,substation,archetype,category,w_h,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,max_y,never_curtailed,never_shifted,participated,id
KLNC0176,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0176-2026-06-14
KLNC0177,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0177-2026-06-14
KLNC0178,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0178-2026-06-14
KLNC0179,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0179-2026-06-14
KLNC0180,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,5,0.0,657.9377682766201,0.4014808075031951,False,True,True,PS-KLNC0180-2026-06-14
KLNC0181,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,6,0.0,705.8931762365269,0.4208994684989561,False,True,True,PS-KLNC0181-2026-06-14
KLNC0182,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,5,0.0,102.0919758548774,0.4371882572246529,False,True,True,PS-KLNC0182-2026-06-14
KLNC0183,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0183-2026-06-14
KLNC0184,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0184-2026-06-14
KLNC0185,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0185-2026-06-14
KLNC0186,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0186-2026-06-14
KLNC0187,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0187-2026-06-14
KLNC0188,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0188-2026-06-14
KLNC0189,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0189-2026-06-14
KLNC0190,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0190-2026-06-14
KLNC0191,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0191-2026-06-14
KLNC0192,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0192-2026-06-14
KLNC0193,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0193-2026-06-14
KLNC0194,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0194-2026-06-14
KLNC0195,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0195-2026-06-14
KLNC0196,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0196-2026-06-14
KLNC0197,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0197-2026-06-14
KLNC0198,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0198-2026-06-14
KLNC0199,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0199-2026-06-14
KLNC0200,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0200-2026-06-14
KLNC0201,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0201-2026-06-14
KLNC0202,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0202-2026-06-14
KLNC0203,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,5,0.0,209.63483403121248,0.4034994071119944,False,True,True,PS-KLNC0203-2026-06-14
KLNC0204,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0204-2026-06-14
KLNC0205,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0205-2026-06-14
KLNC0206,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0206-2026-06-14
KLNC0207,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0207-2026-06-14
KLNC0208,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0208-2026-06-14
KLNC0209,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0209-2026-06-14
KLNC0210,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0210-2026-06-14
KLNC0211,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0211-2026-06-14
KLNC0212,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0212-2026-06-14
KLNC0213,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0213-2026-06-14
KLNC0214,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0214-2026-06-14
KLNC0215,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0215-2026-06-14
KLNC0216,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0216-2026-06-14
KLNC0217,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0217-2026-06-14
KLNC0218,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0218-2026-06-14
KLNC0219,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0219-2026-06-14
KLNC0220,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0220-2026-06-14
KLNC0221,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0221-2026-06-14
KLNC0222,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0222-2026-06-14
KLNC0223,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,6,0.0,368.0920516729366,0.4248019851070018,False,True,True,PS-KLNC0223-2026-06-14
KLNC0224,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0224-2026-06-14
KLNC0225,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0225-2026-06-14
KLNC0226,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0226-2026-06-14
KLNC0227,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0227-2026-06-14
KLNC0228,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0228-2026-06-14
KLNC0229,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,5,0.0,816.0258481197327,0.3821530370107268,False,True,True,PS-KLNC0229-2026-06-14
KLNC0230,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0230-2026-06-14
KLNC0231,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0231-2026-06-14
KLNC0232,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0232-2026-06-14
KLNC0233,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0233-2026-06-14
KLNC0234,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0234-2026-06-14
KLNC0235,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0235-2026-06-14
KLNC0236,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0236-2026-06-14
KLNC0237,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0237-2026-06-14
KLNC0238,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0238-2026-06-14
KLNC0239,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0239-2026-06-14
KLNC0240,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0240-2026-06-14
KLNC0241,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,4,0.0,742.1354133019115,0.4539770630597618,False,True,True,PS-KLNC0241-2026-06-14
KLNC0242,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0242-2026-06-14
KLNC0243,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0243-2026-06-14
KLNC0244,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0244-2026-06-14
KLNC0245,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0245-2026-06-14
KLNC0246,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0246-2026-06-14
KLNC0247,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0247-2026-06-14
KLNC0248,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0248-2026-06-14
KLNC0249,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0249-2026-06-14
KLNC0250,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0250-2026-06-14
KLNC0251,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0251-2026-06-14
KLNC0252,2026-06-14,Kalyanpur,Res-A,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0252-2026-06-14
KLNC0253,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0253-2026-06-14
KLNC0254,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0254-2026-06-14
KLNC0255,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0255-2026-06-14
KLNC0256,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0256-2026-06-14
KLNC0257,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0257-2026-06-14
KLNC0258,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0258-2026-06-14
KLNC0259,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0259-2026-06-14
KLNC0260,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0260-2026-06-14
KLNC0261,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0261-2026-06-14
KLNC0262,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0262-2026-06-14
KLNC0263,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0263-2026-06-14
KLNC0264,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0264-2026-06-14
KLNC0265,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0265-2026-06-14
KLNC0266,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0266-2026-06-14
KLNC0267,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0267-2026-06-14
KLNC0268,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0268-2026-06-14
KLNC0269,2026-06-14,Kalyanpur,Res-B,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0269-2026-06-14
KLNC0270,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0270-2026-06-14
KLNC0271,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0271-2026-06-14
KLNC0272,2026-06-14,Kalyanpur,Res-C,Residential,795.3408386808318,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0272-2026-06-14
KLNC0273,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0273-2026-06-14
KLNC0274,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0274-2026-06-14
KLNC0275,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,150.4630831349375,60.450060821815,0.2226179001925967,False,False,True,PS-KLNC0275-2026-06-14
KLNC0276,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0276-2026-06-14
KLNC0277,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,147.43298744246476,327.978063062764,0.3274193886709163,False,False,True,PS-KLNC0277-2026-06-14
KLNC0278,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,361.4535490909552,0.3415912511738482,False,True,True,PS-KLNC0278-2026-06-14
KLNC0279,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,5,58.26339348954501,29.718496033120083,0.3221504158582637,False,False,True,PS-KLNC0279-2026-06-14
KLNC0280,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,119.92159271728988,330.59212044967757,0.4363734720664727,False,False,True,PS-KLNC0280-2026-06-14
KLNC0281,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,229.65988033382922,0.3710478980902071,False,True,True,PS-KLNC0281-2026-06-14
KLNC0282,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,64.86714781408283,10.91977060474786,0.0467986039793439,False,False,True,PS-KLNC0282-2026-06-14
KLNC0283,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0283-2026-06-14
KLNC0284,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0284-2026-06-14
KLNC0285,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0285-2026-06-14
KLNC0286,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,56.189651783637395,8.146316510751635,0.0940994949659908,False,False,True,PS-KLNC0286-2026-06-14
KLNC0287,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0287-2026-06-14
KLNC0288,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,160.248586360895,120.98608913672643,0.2865266163297989,False,False,True,PS-KLNC0288-2026-06-14
KLNC0289,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,53.7030344566212,10.293735248210648,0.0572506566676833,False,False,True,PS-KLNC0289-2026-06-14
KLNC0290,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,386.50801694855727,0.3132212195407385,False,True,True,PS-KLNC0290-2026-06-14
KLNC0291,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,52.864631923337846,531.7083038276967,0.363600414057694,False,False,True,PS-KLNC0291-2026-06-14
KLNC0292,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,793.7199379628804,0.3781374829101042,False,True,True,PS-KLNC0292-2026-06-14
KLNC0293,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,28.1106312526094,29.698697995154976,0.1190076704864489,False,False,True,PS-KLNC0293-2026-06-14
KLNC0294,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0294-2026-06-14
KLNC0295,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0295-2026-06-14
KLNC0296,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,5,5,151.85799484625642,63.696748408226256,0.1349835107611387,False,False,True,PS-KLNC0296-2026-06-14
KLNC0297,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0297-2026-06-14
KLNC0298,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,27.929971578090967,8.025141102099019,0.0588624130330523,False,False,True,PS-KLNC0298-2026-06-14
KLNC0299,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,56.652077258148715,303.6410271790483,0.1883124019158508,False,False,True,PS-KLNC0299-2026-06-14
KLNC0300,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0300-2026-06-14
KLNC0301,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,5,6,163.61930652276976,279.1057173074031,0.3278862943176203,False,False,True,PS-KLNC0301-2026-06-14
KLNC0302,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,24.82125533273339,2.362968682681964,0.0091313224875311,False,False,True,PS-KLNC0302-2026-06-14
KLNC0303,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,33.92841209862351,8.934649245934203,0.0227167434752579,False,False,True,PS-KLNC0303-2026-06-14
KLNC0304,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0304-2026-06-14
KLNC0305,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,4,146.13428330598907,38.036272484590654,0.3052769619037276,False,False,True,PS-KLNC0305-2026-06-14
KLNC0306,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,5,0,108.56871119004505,0.0,0.0,True,False,True,PS-KLNC0306-2026-06-14
KLNC0307,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,6,0.0,102.3484114604895,0.2444284821843856,False,True,True,PS-KLNC0307-2026-06-14
KLNC0308,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0308-2026-06-14
KLNC0309,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0309-2026-06-14
KLNC0310,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,214.97587239060567,175.2205243933483,0.2636237451040669,False,False,True,PS-KLNC0310-2026-06-14
KLNC0311,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,42.565159866458394,8.90806353333595,0.0962638323496883,False,False,True,PS-KLNC0311-2026-06-14
KLNC0312,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,138.6044325347599,77.04968757155791,0.2573593859962108,False,False,True,PS-KLNC0312-2026-06-14
KLNC0313,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,6,33.528114031140134,52.75002870741248,0.3496238586745406,False,False,True,PS-KLNC0313-2026-06-14
KLNC0314,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,24.0473966118012,47.4971972756498,0.2136638355471017,False,False,True,PS-KLNC0314-2026-06-14
KLNC0315,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,122.94759155099351,67.86415508887262,0.3850997351671383,False,False,True,PS-KLNC0315-2026-06-14
KLNC0316,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,1,36.52018318314117,6.042064081870985,0.0238628449544283,False,False,True,PS-KLNC0316-2026-06-14
KLNC0317,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0317-2026-06-14
KLNC0318,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,23.1729546774461,0.8831715241416009,0.0149893571169393,False,False,True,PS-KLNC0318-2026-06-14
KLNC0319,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,34.30090372148144,12.491856723615369,0.1181881105445987,False,False,True,PS-KLNC0319-2026-06-14
KLNC0320,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0320-2026-06-14
KLNC0321,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,104.86876382274662,52.17667887051813,0.2843100650949069,False,False,True,PS-KLNC0321-2026-06-14
KLNC0322,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,6,56.77583652809908,136.2147189513599,0.2052912942086207,False,False,True,PS-KLNC0322-2026-06-14
KLNC0323,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0323-2026-06-14
KLNC0324,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,1,194.58424219942697,14.615378608373526,0.0613634412483441,False,False,True,PS-KLNC0324-2026-06-14
KLNC0325,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0325-2026-06-14
KLNC0326,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,5,156.31309974775627,230.35642848158253,0.2883153115902876,False,False,True,PS-KLNC0326-2026-06-14
KLNC0327,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0327-2026-06-14
KLNC0328,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0328-2026-06-14
KLNC0329,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0329-2026-06-14
KLNC0330,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0330-2026-06-14
KLNC0331,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,3,152.7773823852816,43.71562250579299,0.3216947337559597,False,False,True,PS-KLNC0331-2026-06-14
KLNC0332,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,3,6,82.92309305595911,196.97526121142403,0.3256081165936159,False,False,True,PS-KLNC0332-2026-06-14
KLNC0333,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,1,119.2823374541166,23.61665241986673,0.2021899262775791,False,False,True,PS-KLNC0333-2026-06-14
KLNC0334,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,4,3,100.85204747397356,46.37337845088351,0.3171933268197769,False,False,True,PS-KLNC0334-2026-06-14
KLNC0335,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,0,0,0.0,0.0,0.0,True,True,False,PS-KLNC0335-2026-06-14
KLNC0336,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,2,2,58.08760453943296,30.152157348527545,0.1922288942002476,False,False,True,PS-KLNC0336-2026-06-14
KLNC0337,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,6,6,133.018871979421,98.69659390304044,0.3040878570749878,False,False,True,PS-KLNC0337-2026-06-14
KLNC0338,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,1,27.130697039127856,1.6694911616830808,0.0167910800740739,False,False,True,PS-KLNC0338-2026-06-14
KLNC0339,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,4,6,153.95912778400205,600.890747750951,0.3111798500310742,False,False,True,PS-KLNC0339-2026-06-14
KLNC0340,2026-06-14,Kalyanpur,Commercial,Commercial,41.84160261653365,1,5,27.028512969972805,85.41935977609846,0.2712180970486998,False,False,True,PS-KLNC0340-2026-06-14
KLNC0341,2026-06-14,Kalyanpur,Industrial,Industrial,37.84738363836992,2,2,70.5572958804559,27.625946724212493,0.3715197032276223,False,False,True,PS-KLNC0341-2026-06-14
KLNC0342,2026-06-14,Kalyanpur,Industrial,Industrial,37.84738363836992,0,1,0.0,19.851913156760794,0.3920009215773584,False,True,True,PS-KLNC0342-2026-06-14
KLNC0343,2026-06-14,Kalyanpur,Industrial,Industrial,37.84738363836992,3,3,112.66527876384811,53.0111641190675,0.3635154480493328,False,False,True,PS-KLNC0343-2026-06-14
KLNC0344,2026-06-14,Kalyanpur,Industrial,Industrial,37.84738363836992,1,0,93.52843496368664,0.0,0.0,True,False,True,PS-KLNC0344-2026-06-14
