var_type,value,unit,substation,date,slot_index,clock,equation,id
nu,0.0,kWh,Dhanmondi,2026-06-20,39,19:30,(17),DEC-DHN-2026-06-20-39-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,39,19:30,(17),DEC-DHN-2026-06-20-39-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,39,19:30,(17),DEC-DHN-2026-06-20-39-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,39,19:30,(17),DEC-DHN-2026-06-20-39-Z_curtailable
G,92327.66048154212,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,40,20:00,(17),DEC-DHN-2026-06-20-40-Z_curtailable
G,85494.09308092104,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,41,20:30,(17),DEC-DHN-2026-06-20-41-Z_curtailable
G,81422.77297792527,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,42,21:00,(17),DEC-DHN-2026-06-20-42-Z_curtailable
G,74447.22639787525,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,43,21:30,(17),DEC-DHN-2026-06-20-43-Z_curtailable
G,66699.8895428069,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,44,22:00,(17),DEC-DHN-2026-06-20-44-Z_curtailable
G,54267.46286034632,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,45,22:30,(17),DEC-DHN-2026-06-20-45-Z_curtailable
G,49680.85767153893,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,46,23:00,(17),DEC-DHN-2026-06-20-46-Z_curtailable
G,49114.64733377389,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-G
B_ch,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-T_out
T_in,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-T_in
nu,0.0,kWh,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-20,47,23:30,(17),DEC-DHN-2026-06-20-47-Z_curtailable
G,49054.923630076046,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,0,00:00,(17),DEC-KLN-2026-06-20-00-Z_curtailable
G,47524.02368782104,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,1,00:30,(17),DEC-KLN-2026-06-20-01-Z_curtailable
G,54403.568260901935,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,2,01:00,(17),DEC-KLN-2026-06-20-02-Z_curtailable
G,52392.13580477105,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,3,01:30,(17),DEC-KLN-2026-06-20-03-Z_curtailable
G,53707.99118705647,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,4,02:00,(17),DEC-KLN-2026-06-20-04-Z_curtailable
G,45150.54229619166,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,5,02:30,(17),DEC-KLN-2026-06-20-05-Z_curtailable
G,43214.48756218921,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,6,03:00,(17),DEC-KLN-2026-06-20-06-Z_curtailable
G,38416.97637551456,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,7,03:30,(17),DEC-KLN-2026-06-20-07-Z_curtailable
G,46411.087031884046,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,8,04:00,(17),DEC-KLN-2026-06-20-08-Z_curtailable
G,44706.232658638575,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,9,04:30,(17),DEC-KLN-2026-06-20-09-Z_curtailable
G,57906.46902668151,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,10,05:00,(17),DEC-KLN-2026-06-20-10-Z_curtailable
G,62665.02032237274,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,11,05:30,(17),DEC-KLN-2026-06-20-11-Z_curtailable
G,72636.18915215551,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,12,06:00,(17),DEC-KLN-2026-06-20-12-Z_curtailable
G,79062.9312445179,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,13,06:30,(17),DEC-KLN-2026-06-20-13-Z_curtailable
G,89363.56972812802,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,14,07:00,(17),DEC-KLN-2026-06-20-14-Z_curtailable
G,94470.6370278527,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,15,07:30,(17),DEC-KLN-2026-06-20-15-Z_curtailable
G,87254.14705373564,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,16,08:00,(17),DEC-KLN-2026-06-20-16-Z_curtailable
G,81230.73483981675,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-G
B_ch,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-T_out
T_in,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-T_in
nu,0.0,kWh,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-20,17,08:30,(17),DEC-KLN-2026-06-20-17-Z_curtailable
